Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2020-01-14,262.281494140625,19.029592514038086,27.07084846496582,26.1940860748291,21.561656951904297,54.8463020324707,40.593833923339844,303.5869140625,54.29730987548828,47.994354248046875,27.95424461364746,76.79304504394531,90.86616516113281,55.27825164794922,55.405696868896484,95.17465209960938,121.39385986328125,263.43319393539076,19.054232170495812,27.124648942666138,26.22922314508793,21.62954089214384,54.91041733534357,40.89990749821099,304.67163383027827,54.63158864913246,48.05049713143728,28.17178716474546,77.29002866590749,91.49691092637713,55.30453600469503,55.422747159553545,95.19312580150222,121.78669276225811,261.82806510211867,18.97210154881471,26.981179861941058,26.07110967977866,21.5022587065048,54.67227178693981,40.30525388888378,303.0213534323649,54.17986392988086,47.569271542503024,27.91798665736054,76.69180724938124,90.72281153090094,55.12053882274476,54.99641833524929,94.14958005979585,121.04893591145537,261.9640882786481,18.99673963876112,27.008080955934393,26.07989394734337,21.53619986738417,54.69059094404948,40.89990749821099,303.6054463659038,54.468967474490995,47.88206848126606,28.008629819203332,76.82985942575273,91.4109031229991,55.19063489721999,55.24368983397715,94.31580814856704,121.24056439018032,2198500,4481500,2362900,7662700,9926400,11616900,4313400,62832800,5505100,17339000,37575400,9649400,8067300,7512300,11495000,7294900,4340600
2020-01-15,263.3062744140625,19.119935989379883,27.214317321777344,26.11503028869629,21.50226593017578,54.64479446411133,40.471405029296875,304.27294921875,54.667720794677734,47.641441345214844,27.80015754699707,76.91268920898438,90.97129821777344,55.67253112792969,56.18161392211914,95.99654388427734,121.11599731445312,264.1133637919104,19.161000516180515,27.241216705263007,26.176518488450107,21.553178497839276,54.699751935104246,40.7949688022841,305.0424499965816,54.92068896613462,47.93017477592288,27.908929709636837,77.23480628403519,91.41091070669236,55.786432230120084,56.275406787185396,96.24588950958933,121.53756529899674,262.0366785148487,19.0542318065921,27.088780594461028,26.079894892591728,21.47680883710336,54.56236000463291,40.3752105744042,303.410730345211,54.27924072962697,47.50509219834235,27.70951436627641,76.73782264468866,90.66548051716597,55.208153011989,55.51654197365793,95.21158074605654,120.8189750343477,262.09108779087825,19.0542318065921,27.115681688233025,26.106246020813202,21.485294534794168,54.56236000463291,40.4189377527484,303.49416814327054,54.28827370707126,47.785809590347235,27.818286528916175,76.80224605969883,90.92351123997544,55.23444070987994,55.52507037191718,95.28546145323432,121.05850512256404,2195100,1132700,2076500,2076200,5383400,5275200,2630500,72056600,3898500,10830800,41457300,12014500,7208500,12454300,15885900,7521800,3261900
2020-01-16,265.6460266113281,19.333477020263672,27.3577880859375,26.1765193939209,21.671972274780273,54.68143081665039,41.27592849731445,306.8041076660156,54.99296951293945,47.721656799316406,28.044889450073242,77.67656707763672,92.19454956054688,55.821475982666016,56.53120803833008,96.49522399902344,122.19867706298828,265.6823086966548,19.333477020263672,27.3577880859375,26.18530366210784,21.688942048256944,54.727226960490796,41.28467192947604,306.8041076660156,55.083316529806766,48.08257750466812,28.044889450073242,77.71338145846553,92.21365997287093,55.865284352636735,56.5908938170417,96.55986785365087,122.21783625469969,264.3220210856896,19.226706732869257,27.26811947812897,26.07989579472022,21.561659845536298,54.553200216288545,40.53260999882477,305.4412332719462,54.676763569869614,47.69759643881214,27.87266760517588,77.24400687992957,91.430001824768,55.68128719334108,56.20719394938525,96.01501351402705,121.71003361074354,264.4671217518739,19.251346391462917,27.295020573557462,26.141383996600972,21.6210580989072,54.59899636012895,40.69001846505013,305.67301443900834,54.85745415721794,47.92216796233875,27.936117303592116,77.30843029097372,91.55424502431092,55.74261957977296,56.22425074630971,96.39363979237294,121.81542743985275,2522000,1775300,1457400,2971200,4535300,4185900,3597000,54050300,9399900,8224500,34444000,9493300,5771600,8048600,10898800,5479900,4349500
2020-01-17,266.0795593261719,19.31705093383789,27.42055320739746,26.220439910888672,21.73986053466797,54.71807098388672,41.9842643737793,307.7590026855469,55.23689651489258,47.41688537597656,28.12646484375,77.685791015625,92.81575012207031,55.9178581237793,56.92343521118164,96.49522399902344,122.62982177734375,266.38803301644856,19.31705093383789,27.42952023842508,26.229224178799573,21.75683031150938,54.754705803787616,42.08045880968299,307.97222322206403,55.24593293899146,47.87405064461876,28.189914534758028,78.05392086874286,92.90175792039538,56.04052290042002,57.000171288851426,96.6429854071157,122.80228373305897,265.6440800872641,19.251346742900136,27.34881866946278,26.15016744302926,21.655005176535575,54.571521222217356,41.27592959287881,306.73916003178357,54.911654175052874,47.33668212376345,28.017692709968795,77.58455319952952,92.12765857039747,55.74262129613633,56.36067795388616,96.2551222793511,122.38071574899367,266.3063806591534,19.30062449447558,27.402619145342218,26.229224178799573,21.722889139345224,54.6814326699639,41.36337726047416,307.52722155030955,55.05620594316096,47.84999028086642,28.12646484375,77.7318037364513,92.62460952923448,55.81271736413931,56.51415661448833,96.2551222793511,122.52442795385788,2147400,912900,2505700,1521300,4049700,3557100,5405100,95846000,5447200,11909100,38819400,7013400,10830500,14902700,13258800,6533400,6736600
2020-01-21,264.7730712890625,19.16100311279297,27.429521560668945,26.1940860748291,20.848880767822266,54.42497253417969,41.63447189331055,307.1562805175781,54.640625,46.56671142578125,27.89079475402832,76.8298568725586,92.77752685546875,56.110626220703125,57.44354248046875,96.5968246459961,122.25616455078125,266.0886461207367,19.25956018358629,27.45642265504858,26.334631005008955,20.95070751671485,54.699756417640366,41.89681824162579,307.97215445842147,54.95683439082697,47.160222727241575,28.117401792857525,77.55691806881123,93.31270596086107,56.13691057841925,57.469121166570105,96.818459750204,122.43820977036896,264.35572778108957,19.144576673242167,27.35778701927629,26.1940860748291,20.848880767822266,54.42497253417969,41.51204381982443,306.7112789451831,54.559314407660075,46.48650512858566,27.89079475402832,76.4893291183753,92.50993730277258,55.64624806607387,56.82109959587161,96.23666495953839,121.60464237054383,265.32652974994426,19.25956018358629,27.429521560668945,26.30827987774256,20.899793333027922,54.65395677438211,41.82686077216864,306.7854364427192,54.85745439503524,47.152203627300715,27.99050067547851,77.33603880693227,92.52904771742153,55.83900893563186,57.051320781305726,96.27360531784853,122.00705119395786,4476900,1808900,2939600,2746400,8424700,6984700,3565700,77742400,3807400,17354600,41276500,13005000,8987500,11300300,23876500,6644800,4001900
2020-01-22,264.7549133300781,19.267772674560547,27.286052703857422,26.167734146118164,20.84039306640625,54.67227554321289,41.774383544921875,307.1933898925781,54.42380142211914,46.11757278442383,27.972373962402344,76.4249038696289,93.11202239990234,56.154422760009766,57.62260055541992,96.71685791015625,122.19867706298828,265.8981016343997,19.333478435620467,27.483322266749344,26.29071053740218,20.984646669351065,54.827986642332284,42.141667707148315,308.6860748629666,54.80324857197711,46.510576055227,28.04488814706243,77.21639547908589,93.76188592704126,56.28585121343708,57.78460107130512,97.04007715588637,123.14721421509279,264.54622774953,19.23492136054215,27.286052703857422,26.11502854234415,20.806451899026882,54.60816023593496,41.72191294921198,307.03579459176376,54.396695592567525,45.989245747753834,27.936116005635032,76.36968581089351,93.03556615170503,56.11061773201988,57.46912193150797,96.58756316621306,122.09328323387905,265.38094238357337,19.292412334958016,27.474355235215203,26.281926270106513,20.959191198436816,54.78219049342265,41.87932140042739,308.02779617917,54.758076784573035,46.47849353117003,27.981438451594173,77.04152893092389,93.36050156090906,56.128138406270075,57.55438638806771,96.80920525955754,122.706487016823,2077000,2215900,2270500,2065600,10381100,7059700,3409200,48914900,2737500,14677700,27391000,7490500,7745800,8046500,10841600,9431500,3965100
2020-01-23,264.510009765625,19.2513484954834,27.393651962280273,26.027193069458008,20.670682907104492,54.736392974853516,41.45083236694336,307.54571533203125,54.36055374145508,45.94111251831055,27.899860382080078,77.25323486328125,93.5516357421875,56.10185623168945,58.13418197631836,96.22744750976562,122.38074493408203,264.8003200687347,19.29241303111608,27.393651962280273,26.04476160777852,20.713109768721093,54.80051177864214,41.555770245627855,307.9629326406357,54.41476195113774,46.085480787333616,27.96331007892272,77.35447268481367,93.62809199108118,56.250805365152566,58.15123226205808,96.68919151325903,122.53404042578748,262.7498737647967,19.152791416848693,27.16051599800118,25.825159905056225,20.47551513561746,54.47993173578834,40.98735034224971,305.4040601741914,53.601659484215496,45.283436208119774,27.63699537644677,76.04758635820265,92.80620554364724,55.76014625034275,57.55437468227175,95.56254206308476,120.95314000636797,263.79324650223907,19.2513484954834,27.187415380648464,26.009626206565528,20.602798957429314,54.681438991638025,41.45083236694336,306.5351531042118,53.99013959125593,45.63633778109051,27.827346195849266,76.32369078449601,93.20758991343519,55.97043111552163,57.614060440250384,96.55067394873448,121.57591984551868,1872600,1784500,4985400,2010500,9115500,4630500,3234900,51963000,3462600,13278000,43072300,10758500,7478200,14563100,12969300,8522600,3995900
2020-01-24,262.93133544921875,19.09529685974121,27.268117904663086,26.027193069458008,20.500972747802734,54.525726318359375,40.996089935302734,304.8106689453125,53.97207260131836,45.41176223754883,27.546354293823242,76.894287109375,93.11202239990234,55.716346740722656,58.28768539428711,94.62055969238281,120.67526245117188,265.62597458013255,19.267769756871502,27.402619953471415,26.22922790928782,20.721595994507762,54.91042165991594,41.57325317091101,308.2966656305312,54.46896911821286,45.94111152601409,27.90892698126079,77.46489250501925,94.44997757827885,56.2157729571674,58.50084983575093,96.38442478254635,122.68732115566672,261.60670632845296,19.037805894031116,27.15154991843889,26.000841937405273,20.40763170768263,54.43413401961946,40.89114873907255,303.50342018835545,53.74621023487666,45.05886373175772,27.37413416905258,76.323674692105,92.78708699069831,55.541109882260564,57.88693520349314,94.3804508902047,120.14830061275352,265.41731662870825,19.251344885605278,27.39365292217935,26.185306563486545,20.67916913180648,54.882941175076176,41.529529340438984,308.2132278324604,54.441863290697235,45.7325812861278,27.90892698126079,77.40046908868439,94.2397265413708,56.14567687683654,57.980728078158215,96.33824757401689,122.6202530195088,3612500,2333100,1668000,3671200,6296700,5700400,4711500,87578400,5246700,20390600,58924900,13402200,11808700,11935100,14401500,15962700,5690900
2020-01-27,258.9029235839844,18.684642791748047,26.927377700805664,25.43865394592285,19.754249572753906,53.5456657409668,39.84177017211914,299.92474365234375,52.806617736816406,44.15256118774414,27.120332717895508,75.4401626586914,90.89482116699219,55.541107177734375,58.14272689819336,93.90023803710938,118.8740005493164,260.07332939024036,18.783199838595785,27.026011618708832,25.55284774043015,19.932444340896776,53.884564880583504,40.27901522228584,301.42668065463283,53.18606482780294,44.67389147913813,27.247232116889034,75.94634471928337,91.61158192230465,55.803960781445554,58.662848582099706,94.26039770874985,119.4871970350403,257.54199561471245,18.64357826935964,26.81977504184574,25.403518553678175,19.609995971574925,53.5456657409668,39.675614918070195,299.1459625509195,52.806617736816406,44.09641830215498,26.96623984959995,75.4401626586914,90.51254730590539,55.208157497105596,57.98071986394862,93.34614677655884,117.83922873845282,258.4402269023742,18.676429573968143,26.864608485412067,25.429871354432382,19.69484969822519,53.6738963369205,40.12160673735263,299.48899405223347,53.01441068374511,44.497440661824875,27.00249780866933,75.52298976943982,90.94260813385333,55.2432055355644,58.25357005015674,93.47543450249887,118.06918290300831,4129100,2707000,2523900,3914100,7827200,10096000,4915200,84062500,6934600,21682500,50289300,15013800,17787300,8748400,11272200,11762300,7877100
2020-01-28,260.6541442871094,18.840696334838867,27.13361358642578,25.64069366455078,19.83910369873047,54.02195358276367,40.8736686706543,303.0677185058594,53.40290069580078,44.35306167602539,27.437578201293945,75.92792510986328,92.6341552734375,55.61119842529297,58.381465911865234,94.36197662353516,120.03334045410156,261.47069596650783,18.857121208715714,27.13361358642578,25.658260526337195,19.873046484858655,54.0311149076766,40.98734998159762,303.95775003646014,53.574554860742566,44.62575693724851,27.555413090150758,76.30526725957735,92.88263436332886,55.77767157996812,58.628737392257,94.73137312501913,120.48365827887972,259.25691640750256,18.75035247921411,26.945309365614623,25.465011643263264,19.694850094647915,53.673896610528175,40.086626247658295,300.01747120893106,52.95117594411427,44.17661396080364,27.22003567110682,75.33890904043801,91.49689260361463,55.52357833675503,58.05745186605341,93.91869941262394,118.988992571003,259.68334183947894,18.791417013673595,26.999111548867067,25.517715579478352,19.805162531083404,53.74717323374479,40.21780109679596,301.37106495453526,53.06862534454094,44.40118544902608,27.265356383234593,75.68863513740132,91.688033169403,55.57615038987779,58.2024085995666,94.17728189561929,119.44888633809754,2999200,1604500,2195800,2269100,5292100,8180500,2654800,63834000,4491100,14300100,34257900,14918000,15592200,7899500,17528400,8079900,5907700
2020-01-29,260.6541442871094,18.758563995361328,26.99014663696289,25.60555648803711,20.017297744750977,53.84792709350586,41.30217361450195,302.8173522949219,53.57455062866211,43.88787078857422,27.39225959777832,76.33290100097656,92.87310028076172,55.3308219909668,58.53494644165039,94.1034164428711,119.96624755859375,262.45963416233286,18.83248140388293,27.142582747571485,25.693397498330658,20.136094245325342,54.04027298930938,41.47707232959872,304.68088130237015,53.87269059548931,44.762099311767386,27.62793113738242,76.91271190717968,93.5325226488771,55.69881634347559,58.62021090190999,94.7867955017365,120.89562546312118,260.58154591800076,18.72571111756887,26.99014663696289,25.552852552032142,20.008812049212672,53.84792709350586,40.78622423972002,302.6133838050838,53.54744824854548,43.83172792502979,27.346938879301398,76.2500668591603,92.50038519215798,55.3308219909668,58.18535369774629,94.08494273969309,119.88002023625769,262.1965135286031,18.807841745538585,27.115681653833615,25.649477830897844,20.085181690576462,54.04027298930938,41.0048467996121,304.4491002136264,53.58358705295837,44.60168981897333,27.528225210958272,76.69183256504913,93.39872786277674,55.655007969467114,58.41557489623468,94.45433930106611,120.42614854068705,2126300,1550800,2050900,1849400,8245100,4969300,3814300,53888900,3569200,13745400,41167500,10355100,10563300,8300800,10799800,6435700,2930000
2020-01-30,261.7882385253906,18.75035285949707,27.03497886657715,25.491361618041992,19.83910369873047,53.7746467590332,40.899898529052734,303.8001708984375,53.24028015136719,44.240779876708984,27.736705780029297,76.41570281982422,93.6758804321289,55.98796081542969,59.08065414428711,93.42003631591797,119.76506805419922,261.9968965278386,18.758566079857857,27.04394589741967,25.517712745509048,19.856075091794562,53.78380808335643,41.14475466652151,304.0134197342434,53.31255432038749,44.288903654000706,27.754834760602538,76.498536934214,93.76189554298963,56.03176919193205,59.114761233686735,93.47544333351176,119.88962109341891,258.44035188685626,18.561453490733786,26.783908844131574,25.30689534863393,19.601510669757644,53.19760911144325,40.51512412218542,299.9618899091055,52.52655420796484,43.31842736574038,27.12939876182364,75.4401462785969,92.2710350065893,55.32206146008019,58.35589638401601,92.61659933254145,118.78778831522399,259.18433284834475,18.627157687108475,26.85564338058549,25.36838354662737,19.66090892700085,53.34415885442154,40.93487893038104,300.72211054984706,52.86986598837386,43.43071617942106,27.147527742396882,75.59660213490216,92.83488348951562,55.357109498228034,58.5008466350178,93.41079946443456,119.02731845133239,3433200,2433000,2072600,2979000,7350600,16332800,2384400,75491800,8699100,24430500,51210000,13158200,9966800,13824800,14404300,10989400,5230500
2020-01-31,256.2354431152344,18.282209396362305,26.604572296142578,25.060943603515625,19.440284729003906,52.895355224609375,40.10411834716797,298.2837219238281,52.06580352783203,42.861263275146484,27.156585693359375,74.6486587524414,91.10508728027344,55.357112884521484,58.81632995605469,91.5545883178711,120.0716552734375,260.59948177117343,18.536812949410148,26.873576386828173,25.315680673761968,19.559081237724087,53.22509306297512,40.707515342733515,303.32728056022256,52.7885625479122,43.61518717401906,27.537285573587518,76.11199364520037,93.17891366003329,56.259578196662126,59.20855171040616,93.1245149034688,122.38072908152235,255.5005167886099,18.241143296508437,26.55077182006272,24.99067113495514,19.32997391640389,52.721328473926086,40.007923898038285,297.35659759057313,51.89414589117203,42.636691761213754,27.056879775617688,74.363356054976,90.7801518924608,55.1994000455735,58.50937266912538,91.24983562498868,119.82254190807008,260.35449709958493,18.528599729439374,26.873576386828173,25.298112137764893,19.525140071724483,53.18845474892961,40.453912401558014,303.1696569743899,52.752423735311474,43.4948792575223,27.501029347738115,76.0015575154077,93.13112668523863,56.01424859934974,58.96980859951934,93.05064122739557,122.21784304846732,4885700,4300800,5866600,5103000,8880400,14330700,3785100,113845600,11020700,33430500,58958800,19083600,13482300,15280000,20474500,14476700,8422000
